overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style.Size:,style.Color:,vote,image,style.Metal Type:,,,
4,TRUE,"07 28, 2016",A1A9I4D0ZMC3V7,B0007MV6PY,Bingo Cat,I like the hat but I wish I had ordered the XL size.  The large was a bit small.  My head measured 23 and 1/4 inch in circumference and the size chart calls for a large to be 23 inch.  I didn't think a 1/4inch would make much difference but it does.  I steamed it and stretched it out to fit and I really like it now.,A little tight but it's my fault.,1469664000,,,2,,,,,
5,TRUE,"07 02, 2016",A3Q6A0CBNBWGM6,B0007MV6PY,Amazon Customer,Covers ears. Mesh helps keep cool.,Mesh helps keep cool.,1467417600,,,,,,,,
5,TRUE,"06 20, 2016",A1C6UE5KZQU61L,B0007MV6PY,Amazon Customer,Nice,Five Stars,1466380800,,,,,,,,
3,TRUE,"06 15, 2016",A3SFXZKXT2WGPI,B0007MV6PY,Lorin Wagner,"its ok, a little too snug. I like it though, very light and aery.",Size is the issue.,1465948800,,,,,,,,
5,TRUE,"06 14, 2016",A2GL9HZ30L2A6M,B0007MV6PY,L. Little,"Perfect hat, great fit, good looking and useful.  I love it on my husband.",Finally found one,1465862400,,,,,,,,
4,TRUE,"06 07, 2016",A3NAFBF2DRS7PL,B0007MV6PY,Ernie,this is my 3rd Henschel hat of this style.  I like the mesh for cooling and the wide brim.  The other hats seemed to have fit better.  The new one is  just a shade big on my head.  My wife has a medium which is too small for me.,I like the mesh for cooling and the wide brim,1465257600,,,,,,,,
4,TRUE,"05 30, 2016",A23ELLXZXCRW4G,B0007MV6PY,foolonthehill203,"A good hat for the sun, I'm just breaking it in now but in a couple of months I may have more to say.",A good hat for the sun,1464566400,,,,,,,,
4,TRUE,"05 20, 2016",A1UPZXXIOC30UO,B0007MV6PY,jack,love the hat should have got next size smaller,Four Stars,1463702400,,,,,,,,
4,TRUE,"04 18, 2016",A3HK2HUHD6MUOB,B0007MV6PY,Thomas R. Smith,It's fine. I already wrote a review of this...,Hat iz excellent.,1460937600,,,,,,,,
5,TRUE,"04 08, 2016",A1JM774M1BP1VI,B0007MV6PY,Terry McLaren,"My favorite hat.  I originally purchased it to protect my face and neck from the sun when I golf or fish but now I wear it all the time.  It's vented top makes it cool to wear on the hottest days.  I really like the ability to secure the hat on windy days with the chin lanyard, otherwise it stows nicely on the back rim.  They are durable, wash nicely in the dishwasher and can be reshaped.  This is my 3rd one in the last 10 years.",My favorite hat for sun protection.,1460073600,,,,,,,,
5,TRUE,"02 19, 2016",A3HEBAYMWCXLEM,B0007MV6PY,Stephen,"This hat provides tremendous shade and will not make your head overheat. It is relatively light weight and the mesh top allows air to flow. Keep the sun off your face, ears, and neck! This can safe you a world of trouble later in life.",Great shade... it breathes too,1455840000,,,,,,,,
1,TRUE,"02 03, 2016",A36IND7YBPI1T8,B0007MV6PY,Rick Huguenin,This is a POS!  Wash it once and watch it fall apart,One Star,1454457600,,,,,,,,
5,TRUE,"01 15, 2016",A2NL1UB00ZSSFA,B0007MV6PY,danay,"Purchased this hat for my husband, who wanted a hat that would protect his face and ears from the ferocious Florida sun. He likes it very much, although when it first arrived, it seemed just a little snug. He's decided it wasn't too tight after wearing it for a while, and decided to keep it.","Well made, good hat",1452816000,,,,,,,,
4,TRUE,"12 2, 2015",ABHO68O16WNCV,B0007MV6PY,Jim Huckaby,"Great hat.  This particular hat is just a little bigger than the identical hat I had bought several years ago, and I had to add a piece of fabric as filler inside the band.",Great design,1449014400,,,,,,,,
4,TRUE,"10 29, 2015",A31WN8PEN327TQ,B0007MV6PY,Sailskibum,I just wish it fit.  I am at the bottom of the large sizing and a light breath of wind lifts it off.  Guess I will give it to someone with a bigger head and buy a medium.  This is a real downside of buying clothing here.,Nice but a bit large,1446076800,,,,,,,,
5,TRUE,"10 14, 2015",ADOICVM3XXPU4,B0007MV6PY,Oley,Great hat, fits well, American made!!  These are also very durable hats -- I've been wearing them for years and still have my first hat which I use for doing dirty jobs outside.,Great hat,1444780800,,,2,,,
5,TRUE,"09 16, 2015",A159PEWWRK0NLY,B0007MV6PY,Amazon Customer,Love it and it worked in the luggage,Five Stars,1442361600,,,,,,,,
4,TRUE,"09 10, 2015",A22CEDB6EYJ7AK,B0007MV6PY,syble,"HUsband's hat - het likes everything about it except that it hits the car headrest when he drives.  I'm going to ""steam"" it and see if I can make it a little more curved.",HUsband's hat - het likes everything about it except that ...,1441843200,,,,,,,,
4,TRUE,"09 06, 2015",AVCF0MHL4T0H3,B0007MV6PY,Mike in Chicago,"I don't like hats, but I use it to keep the sun off my face and neck and it works great. It was slightly large, but I added a strip of velcro inside the sweat band and it fits perfect now.","I don't like hats, but I use it to keep the ...",1441497600,,,,,,,,
5,TRUE,"08 27, 2015",A1TPIOMX08NOC4,B0007MV6PY,D. Privett,"Great hat at a reasonable price, just what we were looking for.",Great hat for a convertible,1440633600,,,,,,,,
4,TRUE,"08 20, 2015",A2R4WIZD1X9A2H,B0007MV6PY,John R. Johnson,Great looking hat.  Ever so slightly snug.,Four Stars,1440028800,,,,,,,,
5,TRUE,"08 19, 2015",A38OUAOL1PQ8B3,B0007MV6PY,Amazon Customer,"Arrived  right on time. It fits very well.  I think the vents work very well.  It is much cooler than my old hat which only had some small holes for vents. I can't speak to the durability yet, but am expecting it to hold up for a long time.  It seems to be of very good quality.",It seems to be of very good quality.,1439942400,,,,,,,,
5,TRUE,"08 10, 2015",A2LJF873QLNU9F,B0007MV6PY,Julie of CatsMcCoy,The hat is solid and well made. Dad is 88 and loves it.,88 and loving it ...,1439164800,,,,,,,,
5,TRUE,"08 07, 2015",A3MH4KW1ZXEBYB,B0007MV6PY,Daniel Whitmire,Very nice hat. I bought it to work outside in but it is too nice to get dirty. Great fit too.,Good buy.,1438905600,,,,,,,,
5,TRUE,"08 05, 2015",A2IYLG8DQ2JP59,B0007MV6PY,Robert W.,"Great hat, too big.  Sold it to friend and ordered correct size.  Thanks",Five Stars,1438732800,,,,,,,,
4,TRUE,"07 29, 2015",A2D65UJP4RH5HQ,B0007MV6PY,Larry Cash,Great hat for the Arizona sun. Vents well and is very comfortable,Great hat!!,1438128000,,,,,,,,
5,TRUE,"07 26, 2015",A17FLYEP0BJNXG,B0007MV6PY,Joe Novick,Great hat.  My brother also liked it so I got him one also.,Great hat. My brother also liked it so I ...,1437868800,,,,,,,,
4,TRUE,"07 24, 2015",A7C7X8D0MJRW,B0007MV6PY,Brad W. Goodwin,I like the hat as I expected it fit well and does the job I expected it to do color is exactly as described the only problem I have is it took so long to receive the item next time I will pay for upgraded shipping I would highly recommend this hat for others to purchase,stay cool,1437696000,,,,,,,,
4,TRUE,"07 16, 2015",A2GMZ7YSGLR7XD,B0007MV6PY,Zack,The hat is real nice but the stiff leather strap is a pain.  I tried to soften it up with mink oil but it didn't work well.  I have another similar Henschel hat and the strap is a soft shoelace that lies nice and flat. It has neat appearance.  Much nicer.,"Hat nice, strap terrible",1437004800,,,,,,,,
5,TRUE,"07 14, 2015",A1KATGWS8DP1SP,B0007MV6PY,Donald Crane,Perfect!,Five Stars,1436832000,,,,,,,,
5,TRUE,"07 09, 2015",A3B8WZ1MDL7CS7,B0007MV6PY,Kenneth Simmons,"This an awesome hat for the money, it's made with great quality right here in the U.S.A.
The fit is snug but not to tight, ( just follow the sizing chart, wrap a string around your noggin lay it out on the yard stick and thats your size ) so it stays on my head blocking the sun weather I'm  building fence, or flyfishing on the stream.",Damn good hat,1436400000,,,,,,,,
5,TRUE,"07 07, 2015",A1P7A11LPQI0NU,B0007MV6PY,thomas ovens,nice hat very happy with it,Five Stars,1436227200,,,,,,,,
5,TRUE,"06 21, 2015",ASESUCTQRH9W,B0007MV6PY,Doreen Ragle,This is my husbands 4th hat like this.  He is outside everyday in Florida and needs this hat.  He likes this brand because it is light weight and cooler than some that are heavier.,This is my husbands 4th hat like this. He is outside everyday in Florida and ...,1434844800,,,,,,,,
5,TRUE,"06 11, 2015",A3GNI1NJBGJ9YW,B0007MV6PY,Jerry Corley,If your mesurment calls for a large I would recommend a xl,Very good hat,1433980800,,,,,,,,
4,TRUE,"06 08, 2015",A3PU7UD9OFOLT0,B0007MV6PY,J. Romain,"Slightest bit snug, but mainly because it's new. I expect it will loosen up slightly as it's worn more. Blocks the sun, but provides ventilation.",Nice Hat,1433721600,,,,,,,,
5,TRUE,"05 30, 2015",A2G817Z0MG7K7G,B0007MV6PY,Choy Kwok Ho,the best hiking hat could be found on the market. although the size is quite big even folded,Five Stars,1432944000,,,,,,,,
5,TRUE,"05 26, 2015",A145EHBHY7CRX3,B0007MV6PY,MW,"Hat arrived on time and in good shape, item was as described and appears well made.",Five Stars,1432598400,,,,,,,,
5,TRUE,"05 04, 2015",AXYXN8LD2TMLP,B0007MV6PY,Ronald Cournoyer,"Great hat wore on my trip to the tropics,kept my head cool, looked great,eve got compliments from the street hat salesmen.",Cool hat,1430697600,,,,,,,,
5,TRUE,"04 20, 2015",A980BZXQ1WQHP,B0007MV6PY,"Robert Claycomb, Sr",Fit as I hoped.,Five Stars,1429488000,,,,,,,,
5,FALSE,"04 09, 2015",A37CUVH1OP0S5S,B0007MV6PY,Ann daniels,Excellent protection for walking the dogs in the sunshine,Five Stars,1428537600,,,,,,,,
5,TRUE,"03 31, 2015",AXU666EWJHI6F,B0007MV6PY,lsk33410,Bought it as a gift and he loved it. Did everything it said  it was suppose to do. Perfect fit as well!,Bought it as a gift and he loved it. Did everything it said it was suppose ...,1427760000,,,,,,,,
5,TRUE,"03 16, 2015",A375PR5JN1D0GL,B0007MV6PY,Superduty KG,"Nice hat, good fit.  Quick shipping.",Great hat,1426464000,,,,,,,,
5,TRUE,"12 25, 2014",A2O6BI6F9RAUOD,B0007MV6PY,truthBknown,"I wear 7 3/8 hat size, and large fits perfectly. Great looking, protection from sun, and cool. This should help my golf game.",Great hat,1419465600,,,,,,,,
5,TRUE,"11 19, 2014",AAP6ZD570R63T,B0007MV6PY,Amazon Customer,Comfortable hat that is well made.  This is my second hat of this brand and they are great!.,Five Stars,1416355200,,,,,,,,
5,TRUE,"10 31, 2014",A1HBTA8V2310SK,B0007MV6PY,Martha Peveto,Great hat,Five Stars,1414713600,,,,,,,,
5,FALSE,"10 23, 2014",A34RIDL6UPQJFT,B0007MV6PY,aeh,Covers head yet allows breeze during the heat of the day,Great Hat,1414022400,,,,,,,,
4,TRUE,"09 26, 2014",A1ZEYHKM366AU2,B0007MV6PY,J. Ewing,"Plenty of breeze through, lots of shade, and folds essentially flat for packing.  Just what I needed for the Amazon cruise.",Just what I needed,1411689600,,,,,,,,
4,TRUE,"09 17, 2014",A5XQRN9SQLKQL,B0007MV6PY,james dwyer,Henschel hats are the best,Four Stars,1410912000,,,,,,,,
5,TRUE,"08 15, 2014",A1YBSI233KKRAD,B0007MV6PY,jolene martin,"Needed a hat for outside work that would wick away the sweat and be vented.  Fills the bill!  Good and sturdy, USA made hat.  I have a 23.0"" head and a large fit very snug, but comfortable--no room for an extra sweat band or longer hair.  I would definitely by another.",Great sturdy hat for the money!,1408060800,,,,,,,,
5,TRUE,"08 03, 2014",A1HVLOAQHVA5ZB,B0007MV6PY,Frank Labrador,Great hat for a great price.  Comfortable and good sun protection.,Five Stars,1407024000,,,,,,,,
5,FALSE,"07 05, 2014",A20RDGGOIYKW67,B0007MV6PY,Spor3883,keeps sun off you and lets air in so you don't overheat.,cool,1404518400,,,,,,,,
5,TRUE,"05 14, 2014",A1DDN9IU4K3XZ8,B0007MV6PY,Patrick K Chase,"One customer asked me where he could get one.  I work outside, and this hat is perfect for the prevention of red-neck syndrome.  Looks like it will hold up well.",Received quite a few complimentary comments about the Henschel hat.,1400025600,,,,,,,,
5,TRUE,"04 21, 2014",A1FTYJYN4WHI00,B0007MV6PY,DOUGLAS D. FASSETT,"USE IT FOR TENNIS AND WALKING AROUND IN THE SUN.
DON'T GO OUT WITHOUT IT. HAVE SKIN CANCER.
THE ONLY WAY IWOULD GO OUT IN THE SUN.",GREAT HAT,1398038400,,,,,,,,
5,TRUE,"02 12, 2014",AXQGG879XJSER,B0007MV6PY,WP2,"My husband is a golfer/lawn bowler so he is often out in the sun.  This hat allows his head to breathe ( no hat head ) and protects his face, especially the nose, from the sun,  It is comfortable and looks good, too.  In fact, he has ordered another one.",Great for outdoor sportsmen,1392163200,,,,,,,,
5,TRUE,"12 9, 2013",A2QINZD642QC5Q,B0007MV6PY,Amazon Customer,These fit a little large. Order a smaller size and you'll really enjoy this hat. Best of all it's made in the USA.,A nice hat. Very cool.,1386547200,,,,,,,,
4,TRUE,"10 9, 2013",A18D5L8R123ZKW,B0007MV6PY,Oswaldo Garcia,I like this had fit me. You have to be careful with the size if you are in between two sizes.,Good hat,1381276800,,,,,,,,
5,TRUE,"08 19, 2013",A16QM27OPYTFNY,B0007MV6PY,Misha Tibor Korodini,No more are the days of getting sun burned on my face and neck and having the people of the public mock me for my utterly disgusting sun burn.,great,1376870400,,,,,,,,
5,TRUE,"07 17, 2013",A2XCR07EPBNV8I,B0007MV6PY,Reggie B.,"my dad like it alot, i got it for hi father day gift , it was delvery on time and ita great value",great,1374019200,,,,,,,,
5,TRUE,"07 11, 2013",A5051B1MD299W,B0007MV6PY,Ant,"Face it: every wide brim hat is not exactly a style statement. But many are flat out dorky and ugly.  This one, however, I love.  It looks like a fedora, not a sun hat.  And as to doing its job of sun protection, it is very good.  The brim keeps sun off of my face and neck, areas where I have had to have squamous cells removed. My body temperature is cooler with the hat on than off. The open mesh allows heat to escape and for any breeze to cool my head.
My only possible caveat: the mesh is a fairly open weave. If one is bald and must keep sun from the crown of the head, then it could be a problem.  The top of the hat is solid and will protect from the noonday sun. The mesh would only be an issue for early/late sun coming in at an angle.",Sun protection without looking stupid,1373500800,,,3,,,,,
5,TRUE,"07 01, 2013",A18B8PFNIRT030,B0007MV6PY,M. J. Reinfeldt,"Great quality hat, especially for the price!! I was very pleased to see that it was made in the USA! It seems not many clothing items are made here anymore.
 Ventilation is good, should be nice and cool, will give it a test on my next backpacking adventure and if it doesn't live up to my expectations I will update my review.",Made in the USA!,1372636800,,,,,,,,
5,TRUE,"06 30, 2013",A168WCSBF2A2WC,B0007MV6PY,WWS,"I have been looking for a hat to wear while working in the yard during the heinously humid Summer months here in the commonwealth.  Baseball hats work, but they only keep the sun off of whatever direction the bill is facing and being a solid lid, they make my head even sweatier than it would be normally.

I started looking around for a hat that would address all those shortcomings and everywhere I looked, I kept seeing ""Henschel Breezer"".  So, more digging led me to Amazon and all the reviews of said hat.  The reviews were good, the price was right and the best part is, made in America.

Ordered it and as with all things Amazon, it arrived on time and packaged perfectly to protect it.  I've used it every weekend and numerous other times in the aforementioned heinous heat and humidity and it has performed flawlessly.  The sweatband keeps the sweat out of my eyes, the brim keeps the sun off my face and neck and the mesh keeps the top of my head nice and cool.  In essence, this hat rocks!",This hat rocks!,1372550400,,,3,,,,,
5,TRUE,"06 21, 2013",A2OMP2DTIO56W3,B0007MV6PY,RememberApollo,"I bought this hat for a recent vacation to San Francisco area. It packed well and held up the whole trip. I am fair skinned and wanted a wide-brimmed hat to protect my face, neck, and ears from the sun. The sizing is pretty much spot on (measure your head accurately before ordering) and the hat was very comfortable for an entire day's wear. We spent a lot of time in San Jose and Santa Cruz where the temps were in the 80s and a lot of sun. The hat kept my head cool, wicked the sweat, and I didn't get burned. I did use sun block, but worried less about re-application every 80 minutes on my face, ears and neck than I did for my arms and legs.

I haven't needed to wash the hat yet, but will take the necessary precautions to try and quickly dry the brim due to it having a wire inside. I hope to use this hat for several summers.","Great, stylish sun hat",1371772800,,,,,,,,
5,TRUE,"06 02, 2013",A3978F3GBT6QW1,B0007MV6PY,Amazon Customer,"I ordered this hat after I was sunburned while doing yard work. The brim on this hat is large enough to cover my face, ears and the back of my neck. The ventilation is great!",breezer hat,1370131200,,,,,,,,
5,TRUE,"05 29, 2013",AOBDA8LHBP4JW,B0007MV6PY,Colleen,"Great value, Made in USA, durable! and DANG I look GOOD. Stop looking and BUY this hat. You'll be HAPPY.",There is no way to improve this hat. Period.,1369785600,,,,,,,,
5,TRUE,"05 15, 2013",A215QHUSTXLUO,B0007MV6PY,Flo,"I got this for my brother, who drives a truck and has to stand around in the sun a lot. He says this hat is a big help and that he gets compliments. I also sent him the CoolMax arm warmer UV Protection cooling sleeves, since his arms have sun damage from the sun coming through the window. He  says the sleeves are comfortable and that his skin looks much, much better.",comfy and good sun protection,1368576000,,,,,,,,
